scientific_name,country_code,country_name,area,part_of_eu,status,endemic,rlc,rlc_numeric
Nymphalis antiopa,DK,Denmark,44493,y,P,,LC,1
Nymphalis polychloros,DK,Denmark,44493,y,M,,CR,80
Ochlodes sylvanus,DK,Denmark,44493,y,P,,LC,1
Papilio machaon,DK,Denmark,44493,y,M,,RE,100
Pararge aegeria,DK,Denmark,44493,y,P,,LC,1
Parnassius mnemosyne,DK,Denmark,44493,y,Ex,,RE,100
Phengaris alcon,DK,Denmark,44493,y,P,,VU,30
Phengaris arion,DK,Denmark,44493,y,P,,CR,80
Pieris brassicae,DK,Denmark,44493,y,P,,LC,1
Pieris napi,DK,Denmark,44493,y,P,,LC,1
Pieris rapae,DK,Denmark,44493,y,P,,LC,1
Plebejus argus,DK,Denmark,44493,y,P,,VU,30
Plebejus idas,DK,Denmark,44493,y,P,,NT,20
Polygonia c-album,DK,Denmark,44493,y,P,,LC,1
Polyommatus amandus,DK,Denmark,44493,y,P,,NT,20
Polyommatus icarus,DK,Denmark,44493,y,P,,LC,1
Pontia edusa,DK,Denmark,44493,y,M,,LC,1
Pyrgus armoricanus,DK,Denmark,44493,y,P,,CR,80
Pyrgus malvae,DK,Denmark,44493,y,P,,VU,30
Pyrgus serratulae,DK,Denmark,44493,y,Ex,,NE,1
Pyronia tithonus,DK,Denmark,44493,y,Ex,,NE,1
Satyrium ilicis,DK,Denmark,44493,y,Ex,,RE,100
Satyrium pruni,DK,Denmark,44493,y,Ex,,RE,100
Satyrium w-album,DK,Denmark,44493,y,P,,EN,50
Speyeria aglaja,DK,Denmark,44493,y,P,,EN,50
Thecla betulae,DK,Denmark,44493,y,P,,VU,30
Thymelicus lineola,DK,Denmark,44493,y,P,,LC,1
Thymelicus sylvestris,DK,Denmark,44493,y,P,,LC,1
Vanessa atalanta,DK,Denmark,44493,y,M,,LC,1
Vanessa cardui,DK,Denmark,44493,y,M,,LC,1
Aglais io,EE,Estonia,45339,y,P,,LC,1
Aglais urticae,EE,Estonia,45339,y,P,,LC,1
Agriades optilete,EE,Estonia,45339,y,P,,LC,1
Anthocharis cardamines,EE,Estonia,45339,y,P,,LC,1
Apatura ilia,EE,Estonia,45339,y,P,,LC,1
Apatura iris,EE,Estonia,45339,y,P,,LC,1
Aphantopus hyperantus,EE,Estonia,45339,y,P,,LC,1
Aporia crataegi,EE,Estonia,45339,y,P,,LC,1
Araschnia levana,EE,Estonia,45339,y,P,,LC,1
Argynnis laodice,EE,Estonia,45339,y,P,,LC,1
Argynnis paphia,EE,Estonia,45339,y,P,,LC,1
Aricia artaxerxes,EE,Estonia,45339,y,P,,LC,1
Boloria aquilonaris,EE,Estonia,45339,y,P,,LC,1
Boloria dia,EE,Estonia,45339,y,P,,LC,1
Boloria eunomia,EE,Estonia,45339,y,P,,LC,1
Boloria euphrosyne,EE,Estonia,45339,y,P,,LC,1
Boloria freija,EE,Estonia,45339,y,Ex,,RE,100
Boloria frigga,EE,Estonia,45339,y,P,,EN,50
Boloria selene,EE,Estonia,45339,y,P,,LC,1
Boloria titania,EE,Estonia,45339,y,P,,LC,1
Brenthis ino,EE,Estonia,45339,y,P,,LC,1
Callophrys rubi,EE,Estonia,45339,y,P,,LC,1
Carcharodus floccifera,EE,Estonia,45339,y,P,,NtA,
Carterocephalus palaemon,EE,Estonia,45339,y,P,,LC,1
Carterocephalus silvicola,EE,Estonia,45339,y,P,,LC,1
Celastrina argiolus,EE,Estonia,45339,y,P,,LC,1
Coenonympha arcania,EE,Estonia,45339,y,P,,LC,1
Coenonympha glycerion,EE,Estonia,45339,y,P,,LC,1
Coenonympha hero,EE,Estonia,45339,y,P,,LC,1
Coenonympha pamphilus,EE,Estonia,45339,y,P,,LC,1
Coenonympha tullia,EE,Estonia,45339,y,P,,LC,1
Colias hyale,EE,Estonia,45339,y,P,,NT,20
Colias palaeno,EE,Estonia,45339,y,P,,LC,1
Cupido argiades,EE,Estonia,45339,y,P,,LC,1
Cupido minimus,EE,Estonia,45339,y,P,,LC,1
Cyaniris semiargus,EE,Estonia,45339,y,P,,LC,1
Erebia embla,EE,Estonia,45339,y,P,,EN,50
Erebia ligea,EE,Estonia,45339,y,P,,LC,1
Erynnis tages,EE,Estonia,45339,y,P,,NT,20
Eumedonia eumedon,EE,Estonia,45339,y,P,,LC,1
Euphydryas aurinia,EE,Estonia,45339,y,P,,LC,1
Euphydryas maturna,EE,Estonia,45339,y,P,,LC,1
Fabriciana adippe,EE,Estonia,45339,y,P,,LC,1
Fabriciana niobe,EE,Estonia,45339,y,P,,EN,50
Favonius quercus,EE,Estonia,45339,y,P,,LC,1
Glaucopsyche alexis,EE,Estonia,45339,y,Ex,,RE,100
Gonepteryx rhamni,EE,Estonia,45339,y,P,,LC,1
Hamearis lucina,EE,Estonia,45339,y,P,,LC,1
Hesperia comma,EE,Estonia,45339,y,P,,LC,1
Heteropterus morpheus,EE,Estonia,45339,y,P,,LC,1
Hipparchia semele,EE,Estonia,45339,y,P,,LC,1
Hyponephele lycaon,EE,Estonia,45339,y,P,,VU,30
Issoria lathonia,EE,Estonia,45339,y,P,,LC,1
Lasiommata maera,EE,Estonia,45339,y,P,,LC,1
Lasiommata petropolitana,EE,Estonia,45339,y,P,,LC,1
Leptidea juvernica,EE,Estonia,45339,y,P,,LC,1
Leptidea sinapis,EE,Estonia,45339,y,P,,LC,1
Limenitis camilla,EE,Estonia,45339,y,P,,LC,1
Limenitis populi,EE,Estonia,45339,y,P,,LC,1
Lopinga achine,EE,Estonia,45339,y,P,,LC,1
Lycaena alciphron,EE,Estonia,45339,y,P,,LC,1
Lycaena dispar,EE,Estonia,45339,y,P,,LC,1
Lycaena hippothoe,EE,Estonia,45339,y,P,,LC,1
Lycaena phlaeas,EE,Estonia,45339,y,P,,LC,1
Lycaena tityrus,EE,Estonia,45339,y,P,,LC,1
Lycaena virgaureae,EE,Estonia,45339,y,P,,LC,1
Maniola jurtina,EE,Estonia,45339,y,P,,LC,1
Melitaea athalia,EE,Estonia,45339,y,P,,LC,1
Melitaea aurelia,EE,Estonia,45339,y,P,,EN,50
Melitaea cinxia,EE,Estonia,45339,y,P,,EN,50
Melitaea diamina,EE,Estonia,45339,y,P,,LC,1
Melitaea phoebe,EE,Estonia,45339,y,P,,LC,1
Nymphalis antiopa,EE,Estonia,45339,y,P,,LC,1
Nymphalis polychloros,EE,Estonia,45339,y,P,,NT,20
Nymphalis vaualbum,EE,Estonia,45339,y,Ex,,RE,100
Nymphalis xanthomelas,EE,Estonia,45339,y,P,,LC,1
Ochlodes sylvanus,EE,Estonia,45339,y,P,,LC,1
Oeneis jutta,EE,Estonia,45339,y,P,,LC,1
Papilio machaon,EE,Estonia,45339,y,P,,LC,1
Pararge aegeria,EE,Estonia,45339,y,P,,LC,1
Parnassius mnemosyne,EE,Estonia,45339,y,P,,LC,1
Phengaris alcon,EE,Estonia,45339,y,P,,CR,80
Phengaris arion,EE,Estonia,45339,y,P,,EN,50
Pieris brassicae,EE,Estonia,45339,y,P,,LC,1
Pieris napi,EE,Estonia,45339,y,P,,LC,1
Pieris rapae,EE,Estonia,45339,y,P,,LC,1
Plebejus argus,EE,Estonia,45339,y,P,,LC,1
Plebejus idas,EE,Estonia,45339,y,P,,LC,1
Polygonia c-album,EE,Estonia,45339,y,P,,LC,1
Polyommatus amandus,EE,Estonia,45339,y,P,,LC,1
Polyommatus icarus,EE,Estonia,45339,y,P,,LC,1
Pseudophilotes vicrama,EE,Estonia,45339,y,P,,VU,30
Pyrgus alveus,EE,Estonia,45339,y,P,,LC,1
Pyrgus malvae,EE,Estonia,45339,y,P,,LC,1
Pyrgus serratulae,EE,Estonia,45339,y,P,,VU,30
Satyrium ilicis,EE,Estonia,45339,y,P,,LC,1
Satyrium pruni,EE,Estonia,45339,y,P,,LC,1
Satyrium w-album,EE,Estonia,45339,y,P,,LC,1
Speyeria aglaja,EE,Estonia,45339,y,P,,LC,1
Thecla betulae,EE,Estonia,45339,y,P,,LC,1
Thymelicus lineola,EE,Estonia,45339,y,P,,LC,1
Thymelicus sylvestris,EE,Estonia,45339,y,P,,LC,1
Vanessa atalanta,EE,Estonia,45339,y,M,,NtA,
Vanessa cardui,EE,Estonia,45339,y,M,,NtA,
Aglais io,ES,Spain,498468,y,P,,NE,1
Aglais urticae,ES,Spain,498468,y,P,,NE,1
Agriades glandon,ES,Spain,498468,y,P,,NE,1
Agriades pyrenaicus,ES,Spain,498468,y,P,,NE,1
Agriades zullichi,ES,Spain,498468,y,P,ES,EN,50
Anthocharis cardamines,ES,Spain,498468,y,P,,NE,1
Anthocharis euphenoides,ES,Spain,498468,y,P,,NE,1
Apatura ilia,ES,Spain,498468,y,P,,NE,1
Apatura iris,ES,Spain,498468,y,P,,NE,1
Aphantopus hyperantus,ES,Spain,498468,y,P,,NE,1
Aporia crataegi,ES,Spain,498468,y,P,,NE,1
Araschnia levana,ES,Spain,498468,y,P,,NE,1
Arethusana arethusa,ES,Spain,498468,y,P,,NE,1
Argynnis pandora,ES,Spain,498468,y,P,,NE,1
Argynnis paphia,ES,Spain,498468,y,P,,NE,1
Aricia agestis,ES,Spain,498468,y,P,,NE,1
Aricia cramera,ES,Spain,498468,y,P,,NE,1
Aricia montensis,ES,Spain,498468,y,P,,NE,1
Aricia morronensis,ES,Spain,498468,y,P,,NE,1
Aricia nicias,ES,Spain,498468,y,P,,NE,1
Azanus jesous,ES,Spain,498468,y,P,,NE,1
Boloria dia,ES,Spain,498468,y,P,,NE,1
Boloria eunomia,ES,Spain,498468,y,P,,NE,1
Boloria euphrosyne,ES,Spain,498468,y,P,,NE,1
Boloria napaea,ES,Spain,498468,y,P,,NE,1
Boloria pales,ES,Spain,498468,y,P,,NE,1
Boloria selene,ES,Spain,498468,y,P,,NE,1
Borbo borbonica,ES,Spain,498468,y,P,,NE,1
Brenthis daphne,ES,Spain,498468,y,P,,NE,1
Brenthis hecate,ES,Spain,498468,y,P,,NE,1
Brenthis ino,ES,Spain,498468,y,P,,NE,1
Brintesia circe,ES,Spain,498468,y,P,,NE,1
Cacyreus marshalli,ES,Spain,498468,y,P,,NE,1
Callophrys avis,ES,Spain,498468,y,P,,NE,1
Callophrys rubi,ES,Spain,498468,y,P,,NE,1
Carcharodus alceae,ES,Spain,498468,y,P,,NE,1
Carcharodus baeticus,ES,Spain,498468,y,P,,NE,1
Carcharodus floccifera,ES,Spain,498468,y,P,,NE,1
Carcharodus lavatherae,ES,Spain,498468,y,P,,NE,1
Carcharodus tripolinus,ES,Spain,498468,y,P,,NE,1
Carterocephalus palaemon,ES,Spain,498468,y,P,,NE,1
Celastrina argiolus,ES,Spain,498468,y,P,,NE,1
Charaxes jasius,ES,Spain,498468,y,P,,NE,1
Chazara briseis,ES,Spain,498468,y,P,,NE,1
Chazara prieuri,ES,Spain,498468,y,P,,NT,20
Coenonympha arcania,ES,Spain,498468,y,P,,NE,1
Coenonympha dorus,ES,Spain,498468,y,P,,NE,1
Coenonympha glycerion,ES,Spain,498468,y,P,,NE,1
Coenonympha pamphilus,ES,Spain,498468,y,P,,NE,1
Colias alfacariensis,ES,Spain,498468,y,P,,NE,1
Colias crocea,ES,Spain,498468,y,P,,NE,1
Colias phicomone,ES,Spain,498468,y,P,,NE,1
Colotis evagore,ES,Spain,498468,y,P,,NE,1
Cupido alcetas,ES,Spain,498468,y,P,,NE,1
Cupido argiades,ES,Spain,498468,y,P,,NE,1
Cupido lorquinii,ES,Spain,498468,y,P,,NE,1
Cupido minimus,ES,Spain,498468,y,P,,NE,1
Cupido osiris,ES,Spain,498468,y,P,,NE,1
Cyaniris semiargus,ES,Spain,498468,y,P,,NE,1
Danaus chrysippus,ES,Spain,498468,y,P,,NE,1
Danaus plexippus,ES,Spain,498468,y,P,,NE,1
Erebia arvernensis,ES,Spain,498468,y,P,,NE,1
Erebia epiphron,ES,Spain,498468,y,P,,NE,1
Erebia epistygne,ES,Spain,498468,y,P,,NE,1
Erebia euryale,ES,Spain,498468,y,P,,NE,1
Erebia gorge,ES,Spain,498468,y,P,,NE,1
Erebia gorgone,ES,Spain,498468,y,P,,NE,1
Erebia hispania,ES,Spain,498468,y,P,,NE,1
Erebia lefebvrei,ES,Spain,498468,y,P,,NE,1
Erebia manto,ES,Spain,498468,y,P,,NE,1
Erebia meolans,ES,Spain,498468,y,P,,NE,1
Erebia neoridas,ES,Spain,498468,y,P,,NE,1
Erebia oeme,ES,Spain,498468,y,P,,NE,1
Erebia palarica,ES,Spain,498468,y,P,ES,NE,1
Erebia pandrose,ES,Spain,498468,y,P,,NE,1
Erebia pronoe,ES,Spain,498468,y,P,,NE,1
Erebia rondoui,ES,Spain,498468,y,P,,NE,1
Erebia sthennyo,ES,Spain,498468,y,P,,NE,1
Erebia triarius,ES,Spain,498468,y,P,,NE,1
Erebia zapateri,ES,Spain,498468,y,P,ES,NE,1
Erynnis tages,ES,Spain,498468,y,P,,NE,1
Euchloe bazae,ES,Spain,498468,y,P,ES,NT,20
Euchloe belemia,ES,Spain,498468,y,P,,NE,1
Euchloe crameri,ES,Spain,498468,y,P,,NE,1
Euchloe simplonia,ES,Spain,498468,y,P,,NE,1
Euchloe tagis,ES,Spain,498468,y,P,,NE,1
Eumedonia eumedon,ES,Spain,498468,y,P,,NE,1
Euphydryas aurinia,ES,Spain,498468,y,P,,NE,1
Euphydryas desfontainii,ES,Spain,498468,y,P,,NE,1
Fabriciana adippe,ES,Spain,498468,y,P,,NE,1
Fabriciana niobe,ES,Spain,498468,y,P,,NE,1
Favonius quercus,ES,Spain,498468,y,P,,NE,1
Gegenes nostrodamus,ES,Spain,498468,y,P,,NE,1
Gegenes pumilio,ES,Spain,498468,y,P,,NE,1
Glaucopsyche alexis,ES,Spain,498468,y,P,,NE,1
Glaucopsyche melanops,ES,Spain,498468,y,P,,NE,1
Gonepteryx cleopatra,ES,Spain,498468,y,P,,NE,1
Gonepteryx rhamni,ES,Spain,498468,y,P,,NE,1
Hamearis lucina,ES,Spain,498468,y,P,,NE,1
Hesperia comma,ES,Spain,498468,y,P,,NE,1
Heteropterus morpheus,ES,Spain,498468,y,P,,NE,1
Hipparchia fagi,ES,Spain,498468,y,P,,NE,1
Hipparchia fidia,ES,Spain,498468,y,P,,NE,1
Hipparchia hermione,ES,Spain,498468,y,P,,NE,1
Hipparchia semele,ES,Spain,498468,y,P,,NE,1
Hipparchia statilinus,ES,Spain,498468,y,P,,NE,1
Hyponephele lupina,ES,Spain,498468,y,P,,NE,1
Hyponephele lycaon,ES,Spain,498468,y,P,,NE,1
Iolana debilitata,ES,Spain,498468,y,P,,NE,1
Iphiclides feisthamelii,ES,Spain,498468,y,P,,NE,1
Iphiclides podalirius,ES,Spain,498468,y,P,,NE,1
Issoria lathonia,ES,Spain,498468,y,P,,NE,1
Kretania hesperica,ES,Spain,498468,y,P,ES,NT,20
Laeosopis roboris,ES,Spain,498468,y,P,,NE,1
Lampides boeticus,ES,Spain,498468,y,P,,NE,1
Lasiommata maera,ES,Spain,498468,y,P,,NE,1
Lasiommata megera,ES,Spain,498468,y,P,,NE,1
Lasiommata petropolitana,ES,Spain,498468,y,P,,NE,1
Leptidea reali,ES,Spain,498468,y,P,,NE,1
Leptidea sinapis,ES,Spain,498468,y,P,,NE,1
Leptotes pirithous,ES,Spain,498468,y,P,,NE,1
Libythea celtis,ES,Spain,498468,y,P,,NE,1
Limenitis camilla,ES,Spain,498468,y,P,,NE,1
Limenitis reducta,ES,Spain,498468,y,P,,NE,1
Lopinga achine,ES,Spain,498468,y,P,,VU,30
Lycaena alciphron,ES,Spain,498468,y,P,,NE,1
Lycaena bleusei,ES,Spain,498468,y,P,,NE,1
Lycaena helle,ES,Spain,498468,y,P,,EN,50
Lycaena hippothoe,ES,Spain,498468,y,P,,NE,1
Lycaena phlaeas,ES,Spain,498468,y,P,,NE,1
Lycaena tityrus,ES,Spain,498468,y,P,,NE,1
Lycaena virgaureae,ES,Spain,498468,y,P,,NE,1
Lysandra albicans,ES,Spain,498468,y,P,,NE,1
Lysandra bellargus,ES,Spain,498468,y,P,,NE,1
Lysandra caelestissima,ES,Spain,498468,y,P,ES,NE,1
Lysandra coridon,ES,Spain,498468,y,P,,NE,1
Lysandra hispana,ES,Spain,498468,y,P,,NE,1
Maniola jurtina,ES,Spain,498468,y,P,,NE,1
Melanargia galathea,ES,Spain,498468,y,P,,NE,1
Melanargia ines,ES,Spain,498468,y,P,,NE,1
Melanargia lachesis,ES,Spain,498468,y,P,,NE,1
Melanargia occitanica,ES,Spain,498468,y,P,,NE,1
Melanargia russiae,ES,Spain,498468,y,P,,NE,1
Melitaea aetherie,ES,Spain,498468,y,P,,NE,1
Melitaea celadussa,ES,Spain,498468,y,P,,NE,1
Melitaea cinxia,ES,Spain,498468,y,P,,NE,1
Melitaea deione,ES,Spain,498468,y,P,,NE,1
Melitaea diamina,ES,Spain,498468,y,P,,NE,1
Melitaea didyma,ES,Spain,498468,y,P,,NE,1
Melitaea ornata,ES,Spain,498468,y,P,,NE,1
Melitaea parthenoides,ES,Spain,498468,y,P,,NE,1
Melitaea phoebe,ES,Spain,498468,y,P,,NE,1
Melitaea trivia,ES,Spain,498468,y,P,,NE,1
Minois dryas,ES,Spain,498468,y,P,,NE,1
Muschampia proto,ES,Spain,498468,y,P,,NE,1
Nymphalis antiopa,ES,Spain,498468,y,P,,NE,1
Nymphalis polychloros,ES,Spain,498468,y,P,,NE,1
Ochlodes sylvanus,ES,Spain,498468,y,P,,NE,1
Papilio machaon,ES,Spain,498468,y,P,,NE,1
Pararge aegeria,ES,Spain,498468,y,P,,NE,1
Parnassius apollo,ES,Spain,498468,y,P,,LC,1
Parnassius mnemosyne,ES,Spain,498468,y,P,,LC,1
Phengaris alcon,ES,Spain,498468,y,P,,NT,20
Phengaris arion,ES,Spain,498468,y,P,,NE,1
Phengaris nausithous,ES,Spain,498468,y,P,,NT,20
Pieris brassicae,ES,Spain,498468,y,P,,NE,1
Pieris ergane,ES,Spain,498468,y,P,,NE,1
Pieris mannii,ES,Spain,498468,y,P,,NE,1
Pieris napi,ES,Spain,498468,y,P,,NE,1
Pieris rapae,ES,Spain,498468,y,P,,NE,1
Plebejus argus,ES,Spain,498468,y,P,,NE,1
Plebejus idas,ES,Spain,498468,y,P,,NE,1
Polygonia c-album,ES,Spain,498468,y,P,,NE,1
Polyommatus amandus,ES,Spain,498468,y,P,,NE,1
Polyommatus celina,ES,Spain,498468,y,P,,NE,1
Polyommatus damon,ES,Spain,498468,y,P,,NE,1
Polyommatus daphnis,ES,Spain,498468,y,P,,NE,1
Polyommatus dorylas,ES,Spain,498468,y,P,,NE,1
Polyommatus eros,ES,Spain,498468,y,P,,NE,1
Polyommatus escheri,ES,Spain,498468,y,P,,NE,1
Polyommatus fabressei,ES,Spain,498468,y,P,ES,NE,1
Polyommatus fulgens,ES,Spain,498468,y,P,ES,NE,1
Polyommatus golgus,ES,Spain,498468,y,P,ES,EN,50
Polyommatus icarus,ES,Spain,498468,y,P,,NE,1
Polyommatus nivescens,ES,Spain,498468,y,P,ES,NE,1
Polyommatus ripartii,ES,Spain,498468,y,P,,NE,1
Polyommatus thersites,ES,Spain,498468,y,P,,NE,1
Polyommatus violetae,ES,Spain,498468,y,P,ES,NE,1
Pontia callidice,ES,Spain,498468,y,P,,NE,1
Pontia daplidice,ES,Spain,498468,y,P,,NE,1
Pseudochazara williamsi,ES,Spain,498468,y,P,,NT,20
Pseudophilotes abencerragus,ES,Spain,498468,y,P,,NE,1
Pseudophilotes baton,ES,Spain,498468,y,P,,NE,1
Pseudophilotes panoptes,ES,Spain,498468,y,P,,NE,1
Pyrgus alveus,ES,Spain,498468,y,P,,NE,1
Pyrgus andromedae,ES,Spain,498468,y,P,,NE,1
Pyrgus armoricanus,ES,Spain,498468,y,P,,NE,1
Pyrgus cacaliae,ES,Spain,498468,y,P,,NE,1
Pyrgus carthami,ES,Spain,498468,y,P,,NE,1
Pyrgus cinarae,ES,Spain,498468,y,P,,VU,30
Pyrgus cirsii,ES,Spain,498468,y,P,,NE,1
Pyrgus foulquieri,ES,Spain,498468,y,P,,NE,1
Pyrgus malvoides,ES,Spain,498468,y,P,,NE,1
Pyrgus onopordi,ES,Spain,498468,y,P,,NE,1
Pyrgus serratulae,ES,Spain,498468,y,P,,NE,1
Pyrgus sidae,ES,Spain,498468,y,P,,VU,30
Pyronia bathseba,ES,Spain,498468,y,P,,NE,1
Pyronia cecilia,ES,Spain,498468,y,P,,NE,1
Pyronia tithonus,ES,Spain,498468,y,P,,NE,1
Satyrium acaciae,ES,Spain,498468,y,P,,NE,1
Satyrium esculi,ES,Spain,498468,y,P,,NE,1
Satyrium ilicis,ES,Spain,498468,y,P,,NE,1
Satyrium pruni,ES,Spain,498468,y,P,,NE,1
Satyrium spini,ES,Spain,498468,y,P,,NE,1
Satyrium w-album,ES,Spain,498468,y,P,,NE,1
Satyrus actaea,ES,Spain,498468,y,P,,NE,1
Satyrus ferula,ES,Spain,498468,y,P,,NE,1
Scolitantides orion,ES,Spain,498468,y,P,,NE,1
Speyeria aglaja,ES,Spain,498468,y,P,,NE,1
Spialia rosae,ES,Spain,498468,y,P,ES,NE,1
Spialia sertorius,ES,Spain,498468,y,P,,NE,1
Tarucus theophrastus,ES,Spain,498468,y,P,,NE,1
Thecla betulae,ES,Spain,498468,y,P,,NE,1
Thymelicus acteon,ES,Spain,498468,y,P,,NE,1
Thymelicus lineola,ES,Spain,498468,y,P,,NE,1
Thymelicus sylvestris,ES,Spain,498468,y,P,,NE,1
Tomares ballus,ES,Spain,498468,y,P,,NE,1
Vanessa atalanta,ES,Spain,498468,y,P,,NE,1
Vanessa cardui,ES,Spain,498468,y,P,,NE,1
Vanessa virginiensis,ES,Spain,498468,y,P,,NE,1
Zegris eupheme,ES,Spain,498468,y,P,,NE,1
Zerynthia rumina,ES,Spain,498468,y,P,,NE,1
Zizeeria knysna,ES,Spain,498468,y,P,,NE,1
Aglais io,FI,Finland,338145,y,P,,LC,1
Aglais urticae,FI,Finland,338145,y,P,,LC,1
Agriades aquilo,FI,Finland,338145,y,P,,EN,50
Agriades optilete,FI,Finland,338145,y,P,,LC,1
Anthocharis cardamines,FI,Finland,338145,y,P,,LC,1
Apatura ilia,FI,Finland,338145,y,P,,LC,1
Apatura iris,FI,Finland,338145,y,P,,LC,1
Aphantopus hyperantus,FI,Finland,338145,y,P,,LC,1
Aporia crataegi,FI,Finland,338145,y,P,,LC,1
Araschnia levana,FI,Finland,338145,y,P,,LC,1
Argynnis laodice,FI,Finland,338145,y,P,,NtA,
Argynnis paphia,FI,Finland,338145,y,P,,LC,1
Aricia artaxerxes,FI,Finland,338145,y,P,,LC,1
Aricia nicias,FI,Finland,338145,y,P,,NT,20
Boloria aquilonaris,FI,Finland,338145,y,P,,LC,1
Boloria chariclea,FI,Finland,338145,y,P,,NT,20
Boloria eunomia,FI,Finland,338145,y,P,,LC,1
Boloria euphrosyne,FI,Finland,338145,y,P,,LC,1
Boloria freija,FI,Finland,338145,y,P,,NT,20
Boloria frigga,FI,Finland,338145,y,P,,LC,1
Boloria improba,FI,Finland,338145,y,P,,EN,50
Boloria napaea,FI,Finland,338145,y,P,,NT,20
Boloria polaris,FI,Finland,338145,y,P,,VU,30
Boloria selene,FI,Finland,338145,y,P,,LC,1
Boloria thore,FI,Finland,338145,y,P,,NT,20
Boloria titania,FI,Finland,338145,y,P,,EN,50
Brenthis ino,FI,Finland,338145,y,P,,LC,1
Callophrys rubi,FI,Finland,338145,y,P,,LC,1
Carterocephalus palaemon,FI,Finland,338145,y,P,,NT,20
Carterocephalus silvicola,FI,Finland,338145,y,P,,LC,1
Celastrina argiolus,FI,Finland,338145,y,P,,LC,1
Coenonympha glycerion,FI,Finland,338145,y,P,,LC,1
Coenonympha pamphilus,FI,Finland,338145,y,P,,LC,1
Coenonympha tullia,FI,Finland,338145,y,P,,LC,1
Colias hecla,FI,Finland,338145,y,P,,VU,30
Colias hyale,FI,Finland,338145,y,M,,NtA,
Colias palaeno,FI,Finland,338145,y,P,,LC,1
Colias tyche,FI,Finland,338145,y,P,,NT,20
Cupido argiades,FI,Finland,338145,y,P,,VU,30
Cupido minimus,FI,Finland,338145,y,P,,EN,50
Cyaniris semiargus,FI,Finland,338145,y,P,,LC,1
Erebia disa,FI,Finland,338145,y,P,,VU,30
Erebia embla,FI,Finland,338145,y,P,,LC,1
Erebia ligea,FI,Finland,338145,y,P,,LC,1
Erebia pandrose,FI,Finland,338145,y,P,,LC,1
Erebia polaris,FI,Finland,338145,y,P,,NT,20
Eumedonia eumedon,FI,Finland,338145,y,P,,LC,1
Euphydryas aurinia,FI,Finland,338145,y,P,,EN,50
Euphydryas iduna,FI,Finland,338145,y,P,,NT,20
Euphydryas maturna,FI,Finland,338145,y,P,,LC,1
Fabriciana adippe,FI,Finland,338145,y,P,,LC,1
Fabriciana niobe,FI,Finland,338145,y,P,,LC,1
Favonius quercus,FI,Finland,338145,y,P,,LC,1
Glaucopsyche alexis,FI,Finland,338145,y,P,,VU,30
Gonepteryx rhamni,FI,Finland,338145,y,P,,LC,1
Hesperia comma,FI,Finland,338145,y,P,,VU,30
Hipparchia semele,FI,Finland,338145,y,P,,LC,1
Hyponephele lycaon,FI,Finland,338145,y,P,,EN,50
Issoria lathonia,FI,Finland,338145,y,P,,NT,20
Lasiommata maera,FI,Finland,338145,y,P,,LC,1
Lasiommata megera,FI,Finland,338145,y,P,,EN,50
Lasiommata petropolitana,FI,Finland,338145,y,P,,LC,1
Leptidea juvernica,FI,Finland,338145,y,P,,LC,1
Leptidea sinapis,FI,Finland,338145,y,P,,LC,1
Limenitis camilla,FI,Finland,338145,y,P,,NtA,
Limenitis populi,FI,Finland,338145,y,P,,LC,1
Lopinga achine,FI,Finland,338145,y,P,,VU,30
Lycaena dispar,FI,Finland,338145,y,P,,NT,20
Lycaena helle,FI,Finland,338145,y,P,,EN,50
Lycaena hippothoe,FI,Finland,338145,y,P,,NT,20
Lycaena phlaeas,FI,Finland,338145,y,P,,LC,1
Lycaena virgaureae,FI,Finland,338145,y,P,,LC,1
Maniola jurtina,FI,Finland,338145,y,P,,VU,30
Melitaea athalia,FI,Finland,338145,y,P,,NT,20
Melitaea cinxia,FI,Finland,338145,y,P,,EN,50
Melitaea diamina,FI,Finland,338145,y,P,,EN,50
Nymphalis antiopa,FI,Finland,338145,y,P,,LC,1
Nymphalis polychloros,FI,Finland,338145,y,P,,LC,1
Nymphalis xanthomelas,FI,Finland,338145,y,P,,LC,1
Ochlodes sylvanus,FI,Finland,338145,y,P,,LC,1
Oeneis bore,FI,Finland,338145,y,P,,NT,20
Oeneis jutta,FI,Finland,338145,y,P,,NT,20
Oeneis norna,FI,Finland,338145,y,P,,NT,20
Papilio machaon,FI,Finland,338145,y,P,,LC,1
Pararge aegeria,FI,Finland,338145,y,P,,LC,1
Parnassius apollo,FI,Finland,338145,y,P,,EN,50
Parnassius mnemosyne,FI,Finland,338145,y,P,,VU,30
Phengaris arion,FI,Finland,338145,y,P,,CR,80
Pieris brassicae,FI,Finland,338145,y,P,,LC,1
Pieris napi,FI,Finland,338145,y,P,,LC,1
Pieris rapae,FI,Finland,338145,y,P,,LC,1
Plebejus argus,FI,Finland,338145,y,P,,LC,1
Plebejus idas,FI,Finland,338145,y,P,,LC,1
Polygonia c-album,FI,Finland,338145,y,P,,LC,1
Polyommatus amandus,FI,Finland,338145,y,P,,LC,1
Polyommatus icarus,FI,Finland,338145,y,P,,LC,1
Pontia edusa,FI,Finland,338145,y,M,,LC,1
Pseudophilotes vicrama,FI,Finland,338145,y,P,,CR,80
Pyrgus alveus,FI,Finland,338145,y,P,,NT,20
Pyrgus andromedae,FI,Finland,338145,y,P,,NT,20
