scientific_name_regional,scientific_name,region_code,rlc,status,endemic,comments,use
Pyronia tithonus,Pyronia tithonus,PL,CR,P,,,y
Pyronia tithonus,Pyronia tithonus,PT,NRLA,P,,,y
Pyronia tithonus,Pyronia tithonus,RO,NT,P,,,y
Pyronia tithonus,Pyronia tithonus,RS,LC,P,,VU in 2003,y
Pyronia tithonus,Pyronia tithonus,SI,LC,P,,,y
Pyronia tithonus,Pyronia tithonus,SK,RE,Ex,,,y
Pyronia tithonus,Pyronia tithonus,UA,RE,Ex,,,y
Satyrium acaciae,Satyrium acaciae,AD,VU,P,,,y
Satyrium acaciae,Satyrium acaciae,AL,Unknown,P,,,y
Satyrium acaciae,Satyrium acaciae,AT,VU,P,,,y
Satyrium acaciae,Satyrium acaciae,BA,NT,P,,,y
Satyrium acaciae,Satyrium acaciae,BE,RE,Ex,,,y
Satyrium acaciae,Satyrium acaciae,BG,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,CH,EN,P,,,y
Satyrium acaciae,Satyrium acaciae,CZ,NE,P,,,y
Satyrium acaciae,Satyrium acaciae,DE,NT,P,,,y
Satyrium acaciae,Satyrium acaciae,ES,NE,P,,,y
Satyrium acaciae,Satyrium acaciae,EU27,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,EUR,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,FR,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,GR,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,HR,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,HU,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,IT,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,LU,NtA,I,,,n
Satyrium acaciae,Satyrium acaciae,MD,NRLA,P,,,y
Satyrium acaciae,Satyrium acaciae,ME,NRLA,P,,,y
Satyrium acaciae,Satyrium acaciae,MK,Unknown,P,,,y
Satyrium acaciae,Satyrium acaciae,PL,NT,P,,,y
Satyrium acaciae,Satyrium acaciae,RO,NT,P,,,y
Satyrium acaciae,Satyrium acaciae,RS,LC,P,,VU in 2003,y
Nordmannia acaciae,Satyrium acaciae,RU,NRLA,P,,,y
Satyrium acaciae,Satyrium acaciae,SI,LC,P,,,y
Satyrium acaciae,Satyrium acaciae,SK,LC,P,,,y
Fixsenia acaciae,Satyrium acaciae,UA,LC,P,,,y
Satyrium esculi,Satyrium esculi,AD,LC,P,,,y
Satyrium esculi,Satyrium esculi,ES,NE,P,,,y
Satyrium esculi,Satyrium esculi,EU27,LC,P,,,y
Satyrium esculi,Satyrium esculi,EUR,LC,P,,,y
Satyrium esculi,Satyrium esculi,FR,LC,P,,,y
Satyrium esculi,Satyrium esculi,IT,LC,P,,,y
Satyrium esculi,Satyrium esculi,PT,NRLA,P,,,y
Satyrium ilicis,Satyrium ilicis,AD,VU,P,,,y
Satyrium ilicis,Satyrium ilicis,AL,Unknown,P,,,y
Satyrium ilicis,Satyrium ilicis,AT,VU,P,,,y
Satyrium ilicis,Satyrium ilicis,BA,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,BE,CR,P,,,y
Satyrium ilicis,Satyrium ilicis,BG,LC,P,,,y
Fixsenia ilicis,Satyrium ilicis,BY,Unknown,P,,,y
Satyrium ilicis,Satyrium ilicis,CH,EN,P,,,y
Satyrium ilicis,Satyrium ilicis,CZ,EN,P,,,y
Satyrium ilicis,Satyrium ilicis,DE,EN,P,,,y
Satyrium ilicis,Satyrium ilicis,DK,RE,Ex,,,y
Satyrium ilicis,Satyrium ilicis,EE,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,ES,NE,P,,,y
Satyrium ilicis,Satyrium ilicis,EU27,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,EUR,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,FR,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,GR,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,HR,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,HU,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,IT,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,LI,NRLA,A,,Deleted by Ulrich Hiermann,n
Satyrium ilicis,Satyrium ilicis,LT,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,LU,EN,P,,,y
Satyrium ilicis,Satyrium ilicis,LV,NRLA,P,,,y
Fixsenia ilicis,Satyrium ilicis,MD,NRLA,P,,,y
Satyrium ilicis,Satyrium ilicis,ME,NRLA,P,,,y
Satyrium ilicis,Satyrium ilicis,MK,Unknown,P,,,y
Satyrium ilicis,Satyrium ilicis,NL,EN,P,,,y
Satyrium ilicis,Satyrium ilicis,PL,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,PT,NRLA,P,,,y
Satyrium ilicis,Satyrium ilicis,RO,VU,P,,,y
Satyrium ilicis,Satyrium ilicis,RS,LC,P,,NT in 2003,y
Nordmannia ilicis,Satyrium ilicis,RU,NRLA,P,,,y
Satyrium ilicis,Satyrium ilicis,SE,NT,P,,,y
Satyrium ilicis,Satyrium ilicis,SI,LC,P,,,y
Satyrium ilicis,Satyrium ilicis,SK,VU,P,,,y
Fixsenia ilicis,Satyrium ilicis,UA,NT,P,,,y
Satyrium ledereri,Satyrium ledereri,EU27,NtA,P,,,n
Satyrium ledereri,Satyrium ledereri,EUR,NtA,P,,,n
Satyrium ledereri,Satyrium ledereri,GR,EN,P,,Status change from VU to EN; Legakis & Maragou 2009,y
Satyrium pruni,Satyrium pruni,AL,Unknown,P?,,Not according to Cuvelier et al. (2018),n
Satyrium pruni,Satyrium pruni,AT,NT,P,,,y
Satyrium pruni,Satyrium pruni,BA,LC,P,,,y
Satyrium pruni,Satyrium pruni,BE,LC,P,,,y
Satyrium pruni,Satyrium pruni,BG,LC,P,,,y
Satyrium pruni,Satyrium pruni,BY,Unknown,P,,Addition Rudi Verovnik,y
Satyrium pruni,Satyrium pruni,CH,VU,P,,,y
Satyrium pruni,Satyrium pruni,CZ,NT,P,,,y
Satyrium pruni,Satyrium pruni,DE,LC,P,,,y
Satyrium pruni,Satyrium pruni,DK,RE,Ex,,,y
Satyrium pruni,Satyrium pruni,EE,LC,P,,,y
Satyrium pruni,Satyrium pruni,ES,NE,P,,,y
Satyrium pruni,Satyrium pruni,EU27,LC,P,,,y
Satyrium pruni,Satyrium pruni,EUR,LC,P,,,y
Satyrium pruni,Satyrium pruni,FI,LC,P,,,y
Satyrium pruni,Satyrium pruni,FR,LC,P,,,y
Satyrium pruni,Satyrium pruni,GB,EN,P,,,y
Satyrium pruni,Satyrium pruni,GR,NT,P,,,y
Satyrium pruni,Satyrium pruni,HR,LC,P,,,y
Satyrium pruni,Satyrium pruni,HU,LC,P,,,y
Satyrium pruni,Satyrium pruni,IT,NT,P,,,y
Satyrium pruni,Satyrium pruni,LI,NRLA,A,,Deleted by Ulrich Hiermann,n
Satyrium pruni,Satyrium pruni,LT,LC,P,,,y
Satyrium pruni,Satyrium pruni,LU,LC,P,,,y
Satyrium pruni,Satyrium pruni,LV,NRLA,P,,,y
Satyrium pruni,Satyrium pruni,MD,NRLA,P,,,y
Satyrium pruni,Satyrium pruni,ME,NRLA,P,,,y
Satyrium pruni,Satyrium pruni,MK,Unknown,P,,,y
Satyrium pruni,Satyrium pruni,NL,NE,I,,Irregular resident,n
Satyrium pruni,Satyrium pruni,PL,LC,P,,,y
Satyrium pruni,Satyrium pruni,RO,NT,P,,,y
Satyrium pruni,Satyrium pruni,RS,NT,P,,,y
Nordmannia pruni,Satyrium pruni,RU,NRLA,P,,,y
Satyrium pruni,Satyrium pruni,SE,LC,P,,,y
Satyrium pruni,Satyrium pruni,SI,LC,P,,,y
Satyrium pruni,Satyrium pruni,SK,LC,P,,,y
Fixsenia pruni,Satyrium pruni,UA,LC,P,,,y
Satyrium spini,Satyrium spini,AD,VU,P,,,y
Satyrium spini,Satyrium spini,AL,Unknown,P,,,y
Satyrium spini,Satyrium spini,AT,NT,P,,,y
Satyrium spini,Satyrium spini,BA,LC,P,,,y
Satyrium spini,Satyrium spini,BE,DD,P,,,y
Satyrium spini,Satyrium spini,BG,LC,P,,,y
Fixsenia spini,Satyrium spini,BY,Unknown,P,,,y
Satyrium spini,Satyrium spini,CH,NT,P,,,y
Satyrium spini,Satyrium spini,CZ,VU,P,,,y
Satyrium spini,Satyrium spini,DE,VU,P,,,y
Satyrium spini,Satyrium spini,ES,NE,P,,,y
Satyrium spini,Satyrium spini,EU27,LC,P,,,y
Satyrium spini,Satyrium spini,EUR,LC,P,,,y
Satyrium spini,Satyrium spini,FR,LC,P,,,y
Satyrium spini,Satyrium spini,GR,LC,P,,,y
Satyrium spini,Satyrium spini,HR,LC,P,,,y
Satyrium spini,Satyrium spini,HU,LC,P,,,y
Satyrium spini,Satyrium spini,IT,LC,P,,,y
Satyrium spini,Satyrium spini,LI,NRLA,A,,Deleted by Ulrich Hiermann,n
Satyrium spini,Satyrium spini,LT,LC,P,,,y
Satyrium spini,Satyrium spini,LU,NtA,I,,,n
Fixsenia spini,Satyrium spini,MD,NRLA,P,,,y
Satyrium spini,Satyrium spini,ME,NRLA,P,,,y
Satyrium spini,Satyrium spini,MK,Unknown,P,,,y
Satyrium spini,Satyrium spini,PL,LC,P,,,y
Satyrium spini,Satyrium spini,PT,NRLA,P,,,y
Satyrium spini,Satyrium spini,RO,NT,P,,,y
Satyrium spini,Satyrium spini,RS,LC,P,,NT in 2003,y
Nordmannia spini,Satyrium spini,RU,NRLA,P,,,y
Satyrium spini,Satyrium spini,SI,LC,P,,,y
Satyrium spini,Satyrium spini,SK,LC,P,,,y
Fixsenia spini,Satyrium spini,UA,LC,P,,,y
Satyrium w-album,Satyrium w-album,AD,EN,P,,,y
Satyrium w-album,Satyrium w-album,AL,VU,P,,,y
Satyrium w-album,Satyrium w-album,AT,VU,P,,,y
Satyrium w-album,Satyrium w-album,BA,NT,P,,,y
Satyrium w-album,Satyrium w-album,BE,LC,P,,,y
Satyrium w-album,Satyrium w-album,BG,LC,P,,,y
Fixsenia w-album,Satyrium w-album,BY,Unknown,P,,,y
Satyrium w-album,Satyrium w-album,CH,LC,P,,,y
Satyrium w-album,Satyrium w-album,CZ,NT,P,,,y
Satyrium w-album,Satyrium w-album,DE,LC,P,,,y
Satyrium w-album,Satyrium w-album,DK,EN,P,,,y
Satyrium w-album,Satyrium w-album,EE,LC,P,,,y
Satyrium w-album,Satyrium w-album,ES,NE,P,,,y
Satyrium w-album,Satyrium w-album,EU27,LC,P,,,y
Satyrium w-album,Satyrium w-album,EUR,LC,P,,,y
Satyrium w-album,Satyrium w-album,FI,LC,P,,,y
Satyrium w-album,Satyrium w-album,FR,LC,P,,,y
Satyrium w-album,Satyrium w-album,GB,EN,P,,,y
Satyrium w-album,Satyrium w-album,GR,LC,P,,,y
Satyrium w-album,Satyrium w-album,HR,LC,P,,,y
Satyrium w-album,Satyrium w-album,HU,LC,P,,,y
Satyrium w-album,Satyrium w-album,IT,LC,P,,,y
Satyrium w-album,Satyrium w-album,LI,NRLA,P,,Only few observations,y
Satyrium w-album,Satyrium w-album,LT,LC,P,,,y
Satyrium w-album,Satyrium w-album,LU,VU,P,,,y
Satyrium w-album,Satyrium w-album,LV,NRLA,P,,,y
Fixsenia w-album,Satyrium w-album,MD,NRLA,P,,,y
Satyrium w-album,Satyrium w-album,ME,NRLA,P,,,y
Satyrium w-album,Satyrium w-album,MK,Unknown,P,,,y
Satyrium w-album,Satyrium w-album,NL,CR,P,,,y
Satyrium w-album,Satyrium w-album,NO,VU,P,,,y
Satyrium w-album,Satyrium w-album,PL,LC,P,,,y
Satyrium w-album,Satyrium w-album,RO,VU,P,,,y
Satyrium w-album,Satyrium w-album,RS,LC,P,,EN in 2003,y
Nordmannia w-album,Satyrium w-album,RU,NRLA,P,,,y
Satyrium w-album,Satyrium w-album,SE,NT,P,,,y
Satyrium w-album,Satyrium w-album,SI,LC,P,,,y
Satyrium w-album,Satyrium w-album,SK,LC,P,,,y
Fixsenia w-album,Satyrium w-album,UA,LC,P,,,y
Satyrus actaea,Satyrus actaea,AD,LC,P,,,y
Satyrus actaea,Satyrus actaea,ES,NE,P,,,y
Satyrus actaea,Satyrus actaea,EU27,LC,P,,,y
Satyrus actaea,Satyrus actaea,EUR,LC,P,EUR,,y
Satyrus actaea,Satyrus actaea,FR,LC,P,,,y
Satyrus actaea,Satyrus actaea,IT,NT,P,,,y
Satyrus actaea,Satyrus actaea,PT,NRLA,P,,,y
Satyrus ferula,Satyrus ferula,AL,Unknown,P,,,y
Satyrus ferula,Satyrus ferula,BA,NT,P,,,y
Satyrus ferula,Satyrus ferula,BG,VU,P,,,y
Satyrus ferula,Satyrus ferula,CH,NT,P,,,y
Satyrus ferula,Satyrus ferula,ES,NE,P,,,y
Satyrus ferula,Satyrus ferula,EU27,LC,P,,,y
Satyrus ferula,Satyrus ferula,EUR,LC,P,,,y
Satyrus ferula,Satyrus ferula,FR,LC,P,,,y
Satyrus ferula,Satyrus ferula,GR,LC,P,,,y
Satyrus ferula,Satyrus ferula,HR,LC,P,,,y
Satyrus ferula,Satyrus ferula,IT,LC,P,,,y
Satyrus ferula,Satyrus ferula,ME,NRLA,P,,,y
Satyrus ferula,Satyrus ferula,MK,Unknown,P,,,y
Satyrus ferula,Satyrus ferula,RO,DD,P,,Added by Vlad Dincă,y
Satyrus ferula,Satyrus ferula,RS,LC,P,,VU in 2003,y
Satyrus ferula,Satyrus ferula,RU,NRLA,P,,,y
Satyrus ferula,Satyrus ferula,SI,VU,P,,,y
Satyrus virbius,Satyrus virbius,EU27,NE,P,,,n
Satyrus virbius,Satyrus virbius,EUR,LC,P,EUR,,y
Satyrus virbius,Satyrus virbius,RU,NRLA,P,,,y
Satyrus virbius,Satyrus virbius,UA,VU,P,,,y
Scolitantides orion,Scolitantides orion,AL,VU,P,,,y
Scolitantides orion,Scolitantides orion,AT,VU,P,,,y
Scolitantides orion,Scolitantides orion,BA,LC,P,,,y
Scolitantides orion,Scolitantides orion,BG,LC,P,,,y
Scolitantides orion,Scolitantides orion,BY,LC,P,,Addition Rudi Verovnik; Red List Category added by Anatolij Kulak,y
Scolitantides orion,Scolitantides orion,CH,VU,P,,,y
Scolitantides orion,Scolitantides orion,CZ,VU,P,,,y
Scolitantides orion,Scolitantides orion,DE,EN,P,,,y
Scolitantides orion,Scolitantides orion,EE,NtA,A,,Only one very old record,n
Scolitantides orion,Scolitantides orion,ES,NE,P,,,y
Scolitantides orion,Scolitantides orion,EU27,NT,P,,,y
Scolitantides orion,Scolitantides orion,EUR,LC,P,,,y
Scolitantides orion,Scolitantides orion,FI,EN,P,,,y
Scolitantides orion,Scolitantides orion,FR,LC,P,,,y
Scolitantides orion,Scolitantides orion,GR,LC,P,,,y
Scolitantides orion,Scolitantides orion,HR,NT,P,,,y
Scolitantides orion,Scolitantides orion,HU,LC,P,,,y
Scolitantides orion,Scolitantides orion,IT,LC,P,,,y
Scolitantides orion,Scolitantides orion,LI,NRLA,A,,Deleted by Ulrich Hiermann,n
Scolitantides orion,Scolitantides orion,MD,NRLA,P,,Addition Rudi Verovnik,y
Scolitantides orion,Scolitantides orion,ME,NRLA,P,,,y
Scolitantides orion,Scolitantides orion,MK,NT,P,,,y
Scolitantides orion,Scolitantides orion,NO,CR,P,,,y
Scolitantides orion,Scolitantides orion,PL,CR,P,,Changed from EN to CR,y
Scolitantides orion,Scolitantides orion,RO,NT,P,,,y
Scolitantides orion,Scolitantides orion,RS,LC,P,,NT in 2003,y
Scolitantides orion,Scolitantides orion,RU,NRLA,P,,,y
Scolitantides orion,Scolitantides orion,SE,EN,P,,,y
Scolitantides orion,Scolitantides orion,SI,VU,P,,,y
Scolitantides orion,Scolitantides orion,SK,VU,P,,,y
Scolitantides orion,Scolitantides orion,UA,NT,P,,,y
Argynnis aglaja,Speyeria aglaja,AD,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,AL,Unknown,P,,,y
Argynnis aglaja,Speyeria aglaja,AT,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,BA,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,BE,EN,P,,,y
Argynnis aglaja,Speyeria aglaja,BG,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,BY,Unknown,P,,,y
Argynnis aglaja,Speyeria aglaja,CH,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,CZ,NE,P,,,y
Argynnis aglaja,Speyeria aglaja,DE,NT,P,,,y
Argynnis aglaja,Speyeria aglaja,DK,EN,P,,,y
Mesoacidalia aglaja,Speyeria aglaja,EE,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,ES,NE,P,,,y
Argynnis aglaja,Speyeria aglaja,EU27,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,EUR,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,FI,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,FR,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,GB,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,GR,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,HR,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,HU,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,IE,VU,P,,,y
Argynnis aglaja,Speyeria aglaja,IT,LC,P,,,y
Mesoacidalia aglaja,Speyeria aglaja,LI,NRLA,P,,,y
Argynnis aglaja,Speyeria aglaja,LT,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,LU,VU,P,,,y
Argynnis aglaja,Speyeria aglaja,LV,NRLA,P,,,y
Argynnis aglaja,Speyeria aglaja,MD,NRLA,P,,,y
Argynnis aglaja,Speyeria aglaja,ME,NRLA,P,,,y
Argynnis aglaja,Speyeria aglaja,MK,Unknown,P,,,y
Argynnis aglaja,Speyeria aglaja,NL,CR,P,,,y
Argynnis aglaja,Speyeria aglaja,NO,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,PL,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,PT,NRLA,P,,,y
Argynnis aglaja,Speyeria aglaja,RO,LC,P,,,y
Speyeria aglaja,Speyeria aglaja,RS,LC,P,,VU in 2003,y
Argynnis aglaja,Speyeria aglaja,RU,NRLA,P,,,y
Argynnis aglaja,Speyeria aglaja,SE,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,SI,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,SK,LC,P,,,y
Argynnis aglaja,Speyeria aglaja,UA,LC,P,,,y
Spialia orbifer,Spialia orbifer,AL,Unknown,P,,,y
Spialia orbifer,Spialia orbifer,AT,RE,Ex,,,y
Spialia orbifer,Spialia orbifer,BA,LC,P,,,y
Spialia orbifer,Spialia orbifer,BG,LC,P,,,y
Spialia orbifer,Spialia orbifer,CZ,CR,A,,,n
Spialia orbifer,Spialia orbifer,EU27,LC,P,,,y
Spialia orbifer,Spialia orbifer,EUR,LC,P,,,y
Spialia orbifer,Spialia orbifer,GR,LC,P,,,y
Spialia orbifer,Spialia orbifer,HR,LC,P,,,y
Spialia orbifer,Spialia orbifer,HU,LC,P,,,y
Spialia orbifera,Spialia orbifer,IT,LC,P,,,y
Spialia orbifer,Spialia orbifer,MD,NRLA,P,,,y
Spialia orbifer,Spialia orbifer,ME,NRLA,P,,,y
Spialia orbifer,Spialia orbifer,MK,Unknown,P,,,y
Spialia orbifer,Spialia orbifer,RO,NT,P,,,y
Spialia orbifer,Spialia orbifer,RS,LC,P,,,y
Spialia orbifer,Spialia orbifer,RU,NRLA,P,,,y
Spialia orbifer,Spialia orbifer,SK,VU,P,,,y
Spialia orbifer,Spialia orbifer,UA,NT,P,,,y
Spialia phlomidis,Spialia phlomidis,AL,Unknown,P,,,y
Spialia phlomidis,Spialia phlomidis,BG,VU,P,,,y
Spialia phlomidis,Spialia phlomidis,EU27,LC,P,,,y
Spialia phlomidis,Spialia phlomidis,EUR,LC,P,,,y
Spialia phlomidis,Spialia phlomidis,GR,LC,P,,,y
Spialia phlomidis,Spialia phlomidis,MK,NT,P,,,y
Spialia phlomidis,Spialia phlomidis,RS,VU,P,,NT in 2003,y
Spialia rosae,Spialia rosae,EU27,NRLA,P,EU27,,
Spialia rosae,Spialia rosae,EUR,NRLA,P,EUR,,
Spialia rosae,Spialia rosae,ES,NE,P,ES,,y
Spialia sertorius,Spialia sertorius,AD,NT,P,,,y
Spialia sertorius,Spialia sertorius,AT,VU,P,,,y
Spialia sertorius,Spialia sertorius,BA,DD,P,,,y
Spialia sertorius,Spialia sertorius,BE,LC,P,,,y
Spialia sertorius,Spialia sertorius,CH,NT,P,,,y
Spialia sertorius,Spialia sertorius,CZ,VU,P,,,y
Spialia sertorius,Spialia sertorius,DE,LC,P,,,y
Spialia sertorius,Spialia sertorius,ES,NE,P,,,y
Spialia sertorius,Spialia sertorius,EU27,LC,P,,,y
Spialia sertorius,Spialia sertorius,EUR,LC,P,,,y
Spialia sertorius,Spialia sertorius,FR,LC,P,,,y
Spialia sertorius,Spialia sertorius,HR,LC,P,,,y
Spialia sertorius,Spialia sertorius,HU,CR,P,,,y
Spialia sertorius,Spialia sertorius,IT,LC,P,,,y
Spialia sertorius,Spialia sertorius,LI,NRLA,P,,Only few observations,y
Spialia sertorius,Spialia sertorius,LU,VU,P,,,y
Spialia sertorius,Spialia sertorius,NL,RE,Ex,,,y
Spialia sertorius,Spialia sertorius,PL,EN,P,,,y
Spialia sertorius,Spialia sertorius,PT,NRLA,P,,,y
Spialia sertorius,Spialia sertorius,RO,NRLA,A,,Not present according to Vlad Dincă,n
Spialia sertorius,Spialia sertorius,SI,VU,P,,,y
Spialia sertorius,Spialia sertorius,SK,VU,P,,,y
Spialia therapne,Spialia therapne,EU27,LC,P,EU27,,y
Spialia therapne,Spialia therapne,EUR,LC,P,EUR,,y
Spialia therapne,Spialia therapne,FR,LC,P,,,y
Spialia therapne,Spialia therapne,IT,NT,P,,,y
Tarucus balkanica,Tarucus balkanicus,AL,VU,P,,,y
Tarucus balkanica,Tarucus balkanicus,BA,NT,P,,,y
Tarucus balkanica,Tarucus balkanicus,BG,LC,P,,,y
Tarucus balkanicus,Tarucus balkanicus,CY,NRLA,P,,,y
Tarucus balkanicus,Tarucus balkanicus,EU27,LC,P,,,y
Tarucus balkanicus,Tarucus balkanicus,EUR,LC,P,,,y
Tarucus balkanicus,Tarucus balkanicus,GR,LC,P,,,y
Tarucus balkanicus,Tarucus balkanicus,HR,LC,P,,,y
Tarucus balkanicus,Tarucus balkanicus,ME,NRLA,P,,,y
Tarucus balkanica,Tarucus balkanicus,MK,NT,P,,,y
Tarucus balkanica,Tarucus balkanicus,RO,NRLA,A,,Occasional migrant,n
Tarucus balcanicus,Tarucus balkanicus,RU,NRLA,A,,Comment Rudi Verovnik: all records outside Europe??,n
Tarucus theophrastus,Tarucus theophrastus,ES,NE,P,,,y
Tarucus theophrastus,Tarucus theophrastus,EU27,LC,P,,,y
Tarucus theophrastus,Tarucus theophrastus,EUR,LC,P,,,y
Tarucus theophrastus,Tarucus theophrastus,MT,NRLA,A,,Misidentification or erroneous labelling,n
Thecla betulae,Thecla betulae,AD,DD,P,,,y
Thecla betulae,Thecla betulae,AL,VU,P,,,y
Thecla betulae,Thecla betulae,AT,NT,P,,,y
Thecla betulae,Thecla betulae,BA,NT,P,,,y
Thecla betulae,Thecla betulae,BE,LC,P,,,y
Thecla betulae,Thecla betulae,BG,LC,P,,,y
Thecla betulae,Thecla betulae,BY,Unknown,P,,,y
Thecla betulae,Thecla betulae,CH,LC,P,,,y
Thecla betulae,Thecla betulae,CZ,NE,P,,,y
Thecla betulae,Thecla betulae,DE,LC,P,,,y
Thecla betulae,Thecla betulae,DK,VU,P,,,y
Thecla betulae,Thecla betulae,EE,LC,P,,,y
Thecla betulae,Thecla betulae,ES,NE,P,,,y
Thecla betulae,Thecla betulae,EU27,LC,P,,,y
Thecla betulae,Thecla betulae,EUR,LC,P,,,y
Thecla betulae,Thecla betulae,FI,LC,P,,,y
Thecla betulae,Thecla betulae,FR,LC,P,,,y
Thecla betulae,Thecla betulae,GB,VU,P,,,y
Thecla betulae,Thecla betulae,GR,LC,P,,,y
Thecla betulae,Thecla betulae,HR,LC,P,,,y
Thecla betulae,Thecla betulae,HU,NT,P,,,y
Thecla betulae,Thecla betulae,IE,LC,P,,,y
Thecla betulae,Thecla betulae,IT,LC,P,,,y
Thecla betulae,Thecla betulae,LI,NRLA,P,,Only few observations,y
Thecla betulae,Thecla betulae,LT,LC,P,,,y
Thecla betulae,Thecla betulae,LU,NT,P,,,y
Thecla betulae,Thecla betulae,LV,NRLA,P,,,y
Thecla betulae,Thecla betulae,MD,NRLA,P,,Addition Rudi Verovnik,y
Thecla betulae,Thecla betulae,ME,NRLA,P,,,y
Thecla betulae,Thecla betulae,MK,Unknown,P,,,y
Thecla betulae,Thecla betulae,NL,EN,P,,,y
Thecla betulae,Thecla betulae,NO,NT,P,,,y
Thecla betulae,Thecla betulae,PL,LC,P,,,y
Thecla betulae,Thecla betulae,PT,NRLA,P,,,y
Thecla betulae,Thecla betulae,RO,NT,P,,,y
Thecla betulae,Thecla betulae,RS,LC,P,,VU in 2003,y
Thecla betulae,Thecla betulae,RU,NRLA,P,,,y
Thecla betulae,Thecla betulae,SE,LC,P,,,y
Thecla betulae,Thecla betulae,SI,LC,P,,,y
Thecla betulae,Thecla betulae,SK,LC,P,,,y
Thecla betulae,Thecla betulae,UA,LC,P,,,y
Thymelicus acteon,Thymelicus acteon,AD,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,AL,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,AT,EN,P,,,y
Thymelicus acteon,Thymelicus acteon,BA,NT,P,,,y
Thymelicus acteon,Thymelicus acteon,BE,EN,P,,,y
Thymelicus acteon,Thymelicus acteon,BG,LC,P,,,y
Thymelicus acteon,Thymelicus acteon,BY,LC,P,,Red List Category added by Anatolij Kulak,y
Thymelicus acteon,Thymelicus acteon,CH,EN,P,,,y
Thymelicus acteon,Thymelicus acteon,CY,NRLA,P,,,y
Thymelicus acteon,Thymelicus acteon,CZ,EN,P,,,y
Thymelicus acteon,Thymelicus acteon,DE,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,ES,NE,P,,,y
Thymelicus acteon,Thymelicus acteon,EU27,NT,P,,,y
Thymelicus acteon,Thymelicus acteon,EUR,NT,P,,,y
Thymelicus acteon,Thymelicus acteon,FR,LC,P,,,y
Thymelicus acteon,Thymelicus acteon,GB,NT,P,,,y
Thymelicus acteon,Thymelicus acteon,GR,LC,P,,,y
Thymelicus acteon,Thymelicus acteon,HR,DD,P,,,y
Thymelicus acteon,Thymelicus acteon,HU,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,IT,LC,P,,,y
Thymelicus acteon,Thymelicus acteon,LU,EN,P,,,y
Thymelicus acteon,Thymelicus acteon,ME,NRLA,P,,,y
Thymelicus acteon,Thymelicus acteon,MK,Unknown,P,,,y
Thymelicus acteon,Thymelicus acteon,NL,RE,Ex,,,y
Thymelicus acteon,Thymelicus acteon,PL,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,PT,NRLA,P,,,y
Thymelicus acteon,Thymelicus acteon,RO,NT,P,,,y
Thymelicus acteon,Thymelicus acteon,RS,LC,P,,,y
Thymelicus acteon,Thymelicus acteon,RU,NRLA,P,,,y
Thymelicus acteon,Thymelicus acteon,SI,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,SK,VU,P,,,y
Thymelicus acteon,Thymelicus acteon,UA,DD,P,,,y
Thymelicus christi,Thymelicus christi,EU27,LC,P,EU27,,y
Thymelicus christi,Thymelicus christi,EUR,LC,P,EUR,,y
Thymelicus christi,Thymelicus christi,MA_CA,NRLA,P,MA_CA,,y
